year,month,day,hour,minute,con_flowRate,con_flowSpeed,con_totalFlowRate,con_positiveTotalFlow,con_positiveTotalFlowDecimal,eva_flowRate,eva_flowSpeed,eva_totalFlowRate,eva_positiveTotalFlow,eva_positiveTotalFlowDecimal,ch1Watt,ch2Watt,ch3Watt,totalPositiveWattHour,totalNegativeWattHour,ch1Current,ch2Current,ch3Current,ch1Voltage,ch2Voltage,ch3Voltage,ch1PowerFactor,ch2PowerFactor,ch3PowerFactor,voltage12,voltage23,voltage31,ch1Hz,ch2Hz,ch3Hz,i1THD,i2THD,i3THD,v1THD,v2THD,v3THD,ain1,ain2,ain3,ain4,ain5,voltage1,voltage2,voltage3,voltage4,voltage5,value1,value2,value3,value4,value5
2017,6,1,0,0,202.25971272786458,1.7403562883536021,201863.81666666668,202067.83333333334,1052512415.65,0.0,0.0,272776.0,274123.0,1063190271.0,0.0,0.0,0.0,68030300.0,42100400.0,0.0,0.0,0.0,224.2413793103448,222.42241379310352,222.9189655172415,1.0,1.0,1.0,386.8534482758621,385.71379310344815,387.2896551724138,60.01068965517242,60.01068965517242,60.01068965517242,0.0,0.0,0.0,2.318965517241378,2.3413793103448266,2.496551724137931,13343.266666666666,14384.6,15316.733333333334,15315.533333333333,2288.0666666666666,1.3437738100687662,1.4486444115638732,1.5425177037715911,1.542396859327952,0.23042663286129633,18.13036639759684,20.911026426352763,23.400091118347564,23.396886909452654,0.0
2017,6,1,1,0,202.7260513305664,1.7443689107894897,202066.11666666667,202270.13333333333,1053006123.4166666,0.0,0.0,272776.0,274123.0,1063190271.0,0.0,0.0,0.0,68030300.0,42100400.0,0.0,0.0,0.0,224.57321428571427,223.04821428571432,223.59642857142853,1.0,1.0,1.0,387.69285714285724,386.84999999999985,388.16250000000025,60.01357142857143,60.01357142857143,60.01357142857143,0.0,0.0,0.0,2.1857142857142855,2.2892857142857146,2.3821428571428567,13266.866666666667,14408.266666666666,15307.466666666667,15302.466666666667,2288.133333333333,1.3360797107219695,1.4510278324286143,1.5415844758351644,1.541080935796102,0.2304333468278249,17.92635617732635,20.974223194901846,23.375346436963614,23.361994995858677,0.0
2017,6,1,2,0,202.0731964111328,1.7387513801699779,202268.16393442624,202472.16393442624,1053628625.3278688,0.0,0.0,272776.0,274123.0,1063190271.0,0.0,0.0,0.0,68030300.0,42100400.0,0.0,0.0,0.0,225.55714285714288,224.3160714285714,224.8339285714287,1.0,1.0,1.0,389.63214285714275,389.0053571428574,390.0857142857141,59.99964285714286,59.99964285714286,59.99964285714286,0.0,0.0,0.0,2.2625000000000006,2.3625000000000007,2.4339285714285723,12970.266666666666,14428.933333333332,15282.066666666668,15272.266666666666,2288.133333333333,1.3062097171942393,1.4531091292699179,1.5390264828999838,1.5380395511786142,0.2304333468278249,17.13434873312729,21.029409098787973,23.30752086328241,23.281352217831753,0.0
2017,6,1,3,0,201.93728688557943,1.7375819464524587,202470.5,202674.5,1054523285.5833334,0.0,0.0,272776.0,274123.0,1063190271.0,0.0,0.0,0.0,68030300.0,42100400.0,0.0,0.0,0.0,224.280701754386,222.96491228070172,223.57368421052627,1.0,1.0,1.0,387.36315789473684,386.7438596491228,387.88771929824577,60.004561403508774,60.004561403508774,60.004561403508774,0.0,0.0,0.0,2.1842105263157894,2.273684210526316,2.3719298245614038,12769.4,14457.666666666666,15230.8,15222.666666666666,2288.0666666666666,1.2859808365503946,1.456002805630366,1.5338635285695394,1.53304443359375,0.23042663286129633,16.597976870747562,21.106135369801393,23.17062434002152,23.148905911534786,0.0
2017,6,1,4,0,201.55243123372395,1.7342704236507416,202672.46666666667,202876.48333333334,1052837924.9666667,0.0,0.0,272776.0,274123.0,1063190271.0,0.0,0.0,0.0,68030300.0,42100400.0,0.0,0.0,0.0,222.46964285714287,221.10535714285714,221.66964285714295,1.0,1.0,1.0,384.1821428571429,383.48035714285726,384.6607142857144,59.99107142857141,59.99107142857141,59.99107142857141,0.0,0.0,0.0,1.9892857142857145,2.1714285714285704,2.2410714285714284,12677.266666666666,14458.6,15175.266666666666,15170.6,2288.0,1.2767022748788197,1.4560968041419984,1.5282708744208018,1.5278009076913197,0.23041991889476776,16.351954389740825,21.108627754705562,23.02233426039633,23.009873020726836,0.0
2017,6,1,5,0,202.20331878662108,1.7398710270722708,202874.55,203078.55,1053214758.9166666,0.0,0.0,272776.0,274123.0,1063190271.0,0.0,0.0,0.0,68030300.0,42100400.0,0.0,0.0,0.0,222.07454545454542,220.68727272727273,221.25272727272727,1.0,1.0,1.0,383.4581818181817,382.76545454545465,383.95636363636356,60.00018181818183,60.00018181818183,60.00018181818183,0.0,0.0,0.0,1.9509090909090916,2.125454545454545,2.1799999999999997,12642.8,14457.666666666666,15142.2,15127.8,2288.0666666666666,1.2732312083244324,1.4560028076171876,1.5249407947063447,1.5234905938307444,0.23042663286129633,16.259918529477478,21.106135422482264,22.934036687744445,22.89558438985582,0.0
2017,6,1,6,0,202.41697616577147,1.741709472735723,203076.48333333334,203280.51666666666,1052977738.5,0.0,0.0,272776.0,274123.0,1063190271.0,0.0,0.0,0.0,68030300.0,42100400.0,0.0,0.0,0.0,222.83684210526314,221.4070175438597,222.01403508771938,1.0,1.0,1.0,384.74736842105267,384.04912280701757,385.2859649122809,59.99596491228071,59.99596491228071,59.99596491228071,0.0,0.0,0.0,1.9824561403508776,2.1070175438596483,2.1894736842105265,12568.266666666666,14481.933333333332,15114.266666666666,15100.266666666666,2288.0666666666666,1.2657250901063284,1.4584466536839804,1.5221276859442392,1.5207177738348643,0.23042663286129633,16.060892657568345,21.170934374500096,22.859446678916324,22.822062643822555,0.0
2017,6,1,7,0,200.20544815063477,1.7226802229881286,203278.08333333334,203482.1,1051842851.9666667,0.0,0.0,272776.0,274123.0,1063190271.0,0.0,0.0,0.0,68030300.0,42100400.0,0.0,0.0,0.0,224.01607142857145,222.66607142857143,223.15178571428575,1.0,1.0,1.0,386.86607142857144,386.1196428571428,387.29642857142863,59.996249999999996,59.996249999999996,59.996249999999996,0.0,0.0,0.0,1.8910714285714278,2.037500000000001,2.098214285714286,12542.620689655172,14502.068965517241,15117.034482758621,15097.51724137931,2288.0,1.263142349391148,1.4604744787873893,1.522406425969354,1.5204408805945824,0.23041991889476776,15.992410892717624,21.224702467082473,22.86683751328937,22.81472077723166,0.0
2017,6,1,8,0,198.84676818847657,1.710989369948705,203477.48333333334,203681.5,1053399361.0333333,0.0,0.0,272776.0,274123.0,1063190271.0,0.0,0.0,0.0,68030300.0,42100400.0,0.0,0.0,0.0,224.47719298245613,222.8894736842104,223.5684210526316,1.0,1.0,1.0,387.4631578947369,386.6824561403509,388.05263157894734,60.00543859649124,60.00543859649124,60.00543859649124,0.0,0.0,0.0,1.694736842105263,1.8473684210526315,1.93859649122807,12551.333333333334,14547.4,15188.466666666667,15162.666666666666,2288.3333333333335,1.2640197694301605,1.4650396744410197,1.5296002169450125,1.527001953125,0.23045348872741064,16.01567581917106,21.345749327656563,23.057581980623915,22.988688618275763,0.0
2017,6,1,9,0,200.4727694193522,1.724980398019155,203677.1,203881.11666666667,1053504196.2833333,0.0,0.0,272776.0,274123.0,1063190271.0,0.0,0.0,0.0,68030300.0,42100400.0,0.0,0.0,0.0,222.69245283018876,221.04528301886796,221.67358490566036,1.0,1.0,1.0,384.3132075471698,383.4339622641509,384.86603773584915,59.98754716981132,59.98754716981132,59.98754716981132,0.0,0.0,0.0,1.584905660377359,1.7962264150943406,1.9000000000000004,12581.57142857143,14603.785714285714,15315.57142857143,15274.92857142857,2288.8571428571427,1.2670649949993407,1.4707181687865938,1.5424006900617055,1.5383076263325555,0.23050624132156372,16.096420440619227,21.49631547322206,23.396988481943684,23.28846027151543,0.0
