year,month,day,hour,minute,con_flowRate,con_flowSpeed,con_totalFlowRate,con_positiveTotalFlow,con_positiveTotalFlowDecimal,eva_flowRate,eva_flowSpeed,eva_totalFlowRate,eva_positiveTotalFlow,eva_positiveTotalFlowDecimal,ch1Watt,ch2Watt,ch3Watt,totalPositiveWattHour,totalNegativeWattHour,ch1Current,ch2Current,ch3Current,ch1Voltage,ch2Voltage,ch3Voltage,ch1PowerFactor,ch2PowerFactor,ch3PowerFactor,voltage12,voltage23,voltage31,ch1Hz,ch2Hz,ch3Hz,i1THD,i2THD,i3THD,v1THD,v2THD,v3THD,ain1,ain2,ain3,ain4,ain5,voltage1,voltage2,voltage3,voltage4,voltage5,value1,value2,value3,value4,value5
2017,5,1,0,0,0.0,0.0,438761.0,443804.0,1058008399.0,0.8214060962200165,0.012236944865435362,32333036.5,32418904.0,1057913213.0,0.0,0.0,0.0,153470700.0,99991300.0,0.0,0.0,0.0,224.25,222.3,222.9,1.0,1.0,1.0,386.6,385.55,387.2,60.01,60.01,60.01,0.0,0.0,0.0,2.4,2.5,2.6,13296.0,14390.0,15320.0,15352.0,2300.0,1.339013695716858,1.449188232421875,1.5428466796875,1.5460693836212158,0.23162841796875,18.00415123794338,20.925445919529025,23.408813965043862,23.494264452456353,0.0
2017,5,1,1,0,0.0,0.0,438761.0,443804.0,1058008399.0,0.5095991790294647,0.007591783069074154,32333736.0,32419603.5,1057576825.0,0.0,0.0,0.0,153470700.0,99991300.0,0.0,0.0,0.0,224.3,222.8,223.3,1.0,1.0,1.0,387.2,386.35,387.65,60.02,60.02,60.02,0.0,0.0,0.0,2.2,2.3,2.4,12998.0,14428.0,15312.0,15356.0,2300.0,1.309002697467804,1.4530150890350342,1.5420410633087158,1.546472191810608,0.23162841796875,17.20840503200499,21.026915607585398,23.387452923617005,23.50494497316978,0.0
2017,5,1,2,0,0.0,0.0,438761.0,443804.0,1058008399.0,0.1412687748670578,0.0021045596804469824,32334004.5,32419873.0,1053677871.0,0.0,0.0,0.0,153470700.0,99991300.0,0.0,0.0,0.0,225.7,224.4,224.95,1.0,1.0,1.0,389.7,389.15,390.4,60.01,60.01,60.01,0.0,0.0,0.0,2.2,2.3,2.4,12646.0,14464.0,15312.0,15348.0,2300.0,1.2735534310340881,1.456640601158142,1.5420410633087158,1.5456664562225342,0.23162841796875,16.268462313877713,21.123046615711317,23.387452923617005,23.48358077089039,0.0
2017,5,1,3,0,0.0,0.0,438761.0,443804.0,1058008399.0,0.03115116059780121,0.00046407620538957417,32334019.0,32419919.0,1053276061.0,0.0,0.0,0.0,153470700.0,99991300.0,0.0,0.0,0.0,224.1,222.9,223.4,1.0,1.0,1.0,387.15,386.5,387.6,60.01,60.01,60.01,0.0,0.0,0.0,2.2,2.3,2.4,12472.0,14468.0,15272.0,15308.0,2300.0,1.2560303211212158,1.4570434093475342,1.5380127429962158,1.5416381359100342,0.23162841796875,15.803834376023326,21.133727136424742,23.28064139477766,23.376769242051044,0.0
2017,5,1,8,0,0.0,0.0,438761.0,443804.0,1058008399.0,0.054739318788051605,0.0008154820534400642,32332587.0,32419930.0,1056767740.0,0.0,0.0,0.0,153470700.0,99991300.0,0.0,0.0,0.0,224.1,222.55,223.3,1.0,1.0,1.0,386.85,386.1,387.45,60.01,60.01,60.01,0.0,0.0,0.0,1.7,1.85,1.9,12324.0,14580.0,15270.0,15294.0,2300.0,1.241125464439392,1.46832275390625,1.537811279296875,1.5402283072471619,0.23162841796875,15.408629822806219,21.432800681515932,23.275299553994678,23.339387419554043,0.0
2017,5,1,9,0,0.0,0.0,438761.0,443804.0,1058008399.0,0.4572323262691498,0.0068116451147943735,32332732.0,32420079.0,1058592254.0,0.0,0.0,0.0,153470700.0,99991300.0,0.0,0.0,0.0,222.64999999999998,221.1,221.7,1.0,1.0,1.0,384.35,383.5,384.9,59.98,59.98,59.98,0.0,0.0,0.0,1.6,1.8,1.9,12396.0,14628.0,15456.0,15432.0,2300.0,1.248376488685608,1.4731566905975342,1.556542992591858,1.5541260242462158,0.23162841796875,15.60089183905806,21.560973251782134,23.77197379526815,23.70788751013505,0.0
2017,5,1,10,0,0.0,0.0,438761.0,443804.0,1058008399.0,1.0583627820014954,0.015767021104693413,32333656.0,32421003.0,1056615790.0,0.0,0.0,0.0,153470700.0,99991300.0,0.0,0.0,0.0,223.4,221.7,222.3,1.0,1.0,1.0,385.5,384.5,386.0,59.98,59.98,59.98,0.0,0.0,0.0,1.6,1.8,1.9,12436.0,14672.0,15660.0,15624.0,2300.0,1.252404808998108,1.4775879383087158,1.57708740234375,1.573461890220642,0.23162841796875,15.707703367897405,21.678468462187443,24.316711960178317,24.220580952052398,0.0
2017,5,1,11,0,0.0,0.0,438761.0,443804.0,1058008399.0,0.5551683306694031,0.008270652033388615,32334536.0,32421883.0,1054848222.0,0.0,0.0,0.0,153470700.0,99991300.0,0.0,0.0,0.0,222.9,221.1,221.9,1.0,1.0,1.0,384.55,383.8,385.3,59.974999999999994,59.974999999999994,59.974999999999994,0.0,0.0,0.0,1.6,1.7,1.9,12468.0,14732.0,15900.0,15828.0,2300.0,1.2556273937225342,1.4836304187774658,1.60125732421875,1.5940062999725342,0.23162841796875,15.793150694457363,21.838685755446463,24.9575811332144,24.76531911696256,0.0
2017,5,1,12,0,0.0,0.0,438761.0,443804.0,1058008399.0,0.01725051086395979,0.00025699049001559615,32334666.5,32422036.0,1051776966.5,0.0,0.0,0.0,153470700.0,99991300.0,0.0,0.0,0.0,223.9,221.9,222.7,1.0,1.0,1.0,386.15,385.05,386.9,60.0,60.0,60.0,0.0,0.0,0.0,1.6,1.7,1.9,12492.0,14788.0,16108.0,16022.0,2300.0,1.2580444812774658,1.4892699718475342,1.6222045421600342,1.613543689250946,0.23162841796875,15.857240140442999,21.988219367139525,25.512999818837994,25.283355980089155,0.0
2017,5,1,13,0,0.0,0.0,438761.0,443804.0,1058008399.0,0.3985741138458252,0.005937780719250441,32334636.0,32422137.0,1054981683.0,0.0,0.0,0.0,153470700.0,99991300.0,0.0,0.0,0.0,224.2,222.3,223.0,1.0,1.0,1.0,386.7,385.8,387.4,59.99,59.99,59.99,0.0,0.0,0.0,1.6,1.7,1.9,12488.0,14852.0,16332.0,16246.0,2300.0,1.2576415538787842,1.4957153797149658,1.644763171672821,1.6361022591590881,0.23162841796875,15.846556458877037,22.159120341964506,26.1111453285941,25.881499909419,0.0
