year,month,day,hour,minute,con_flowRate,con_flowSpeed,con_totalFlowRate,con_positiveTotalFlow,con_positiveTotalFlowDecimal,eva_flowRate,eva_flowSpeed,eva_totalFlowRate,eva_positiveTotalFlow,eva_positiveTotalFlowDecimal,ch1Watt,ch2Watt,ch3Watt,totalPositiveWattHour,totalNegativeWattHour,ch1Current,ch2Current,ch3Current,ch1Voltage,ch2Voltage,ch3Voltage,ch1PowerFactor,ch2PowerFactor,ch3PowerFactor,voltage12,voltage23,voltage31,ch1Hz,ch2Hz,ch3Hz,i1THD,i2THD,i3THD,v1THD,v2THD,v3THD,ain1,ain2,ain3,ain4,ain5,voltage1,voltage2,voltage3,voltage4,voltage5,value1,value2,value3,value4,value5
2017,5,1,0,0,230.72322845458984,1.9852722883224487,190632.0,190660.0,1054113777.0,226.56974029541016,3.375335693359375,124902.5,124902.5,1058728038.0,64588.0,61108.5,62093.5,27616700.0,13153300.0,309.12538055495304,298.83315175541327,297.90243576368385,224.4,222.4,222.8,0.929,0.9225000000000001,0.937,387.1,385.6,387.4,60.01,60.01,60.01,14.4,15.7,15.1,2.4,2.5,2.6,11014.0,12702.0,18280.0,16802.0,2244.0,1.109197974205017,1.279193103313446,1.8409423828125,1.692095935344696,0.22598877549171448,11.910552253317586,16.417999086423308,31.312867099155582,27.366180792456433,0.0
2017,5,1,1,0,229.5742950439453,1.975386142730713,190865.0,190893.0,1057292285.0,225.60366821289062,3.360943555831909,125130.0,125130.0,1056933418.0,32678.0,28851.0,31070.0,27750150.0,13214000.0,166.63788502934628,151.98608417004652,154.51747825211993,224.7,223.0,223.45,0.877,0.8505,0.9,387.79999999999995,386.6,388.20000000000005,60.015,60.015,60.015,18.6,21.45,20.3,2.2,2.3,2.4,9828.0,10738.0,17314.0,16474.0,2248.0,0.989758312702179,1.081402599811554,1.743658423423767,1.659063696861267,0.22639159858226776,8.74359137148669,11.173553652581848,28.73336804551483,26.490325939888535,0.0
2017,5,1,2,0,227.6936264038086,1.9592040181159973,191092.0,191120.0,1057292276.5,225.6904525756836,3.362236499786377,125354.0,125354.0,1057634444.5,16074.0,11903.0,13658.0,27807900.0,13246300.0,80.4057001308581,66.23572221672548,69.67800516299258,226.1,224.6,225.1,0.882,0.803,0.871,390.3,389.5,390.7,60.01,60.01,60.01,47.0,63.1,56.0,2.2,2.4,2.4,10084.0,10732.0,15734.0,15304.0,2244.0,1.015539526939392,1.0807983875274658,1.584539771080017,1.541235327720642,0.22598877549171448,9.427184207802753,11.157532871511705,24.5143126563606,23.366088721337615,0.0
2017,5,1,3,0,226.77703094482422,1.951317012310028,191319.0,191347.5,1056735213.0,225.7580795288086,3.363243818283081,125580.0,125580.0,1054994412.0,15850.5,11638.0,13667.0,27851650.0,13271700.0,80.07367475127472,64.92203509661323,69.83507743787095,224.5,223.1,223.6,0.88,0.8025,0.8734999999999999,387.65,386.9,388.1,60.01,60.01,60.01,46.9,63.25,55.05,2.2,2.3,2.3499999999999996,10184.0,10812.0,15540.0,15116.0,2244.0,1.025610327720642,1.0888550281524658,1.56500244140625,1.522302269935608,0.22598877549171448,9.694213029901123,11.371155929190401,23.996277373660273,22.864075800133694,0.0
2017,5,1,4,0,226.62560272216797,1.950014054775238,191546.0,191574.0,1056604149.0,225.6570587158203,3.361739158630371,125804.0,125804.0,1056593475.0,16069.5,11607.0,13459.5,27895750.0,13291450.0,81.37518009760839,65.42624404024683,69.70581032740236,222.8,221.3,221.8,0.887,0.802,0.871,384.65,383.8,385.1,59.985,59.985,59.985,45.6,62.9,55.4,2.0,2.2,2.2,10180.0,10810.0,15536.0,15120.0,2244.0,1.02520751953125,1.088653564453125,1.564599633216858,1.522705078125,0.22598877549171448,9.683532509187696,11.36581408840742,23.985596852946845,22.874756320847123,0.0
2017,5,1,5,0,226.73556518554688,1.9509602785110474,191772.5,191801.0,1056636910.0,225.7807159423828,3.363581418991089,126029.0,126029.0,1057662051.0,16063.0,11516.5,13543.0,27939650.0,13306400.0,81.76660183608735,65.4768480637868,70.24397499144689,222.4,220.8,221.4,0.884,0.799,0.872,383.95,383.0,384.4,59.985,59.985,59.985,45.55,63.5,55.3,2.0,2.1,2.2,10184.0,10804.0,15536.0,15106.0,2244.0,1.025610327720642,1.088049292564392,1.564599633216858,1.5212951302528381,0.22598877549171448,9.694213029901123,11.349791726911011,23.985596852946845,22.83737133749759,0.0
2017,5,1,6,0,227.14256286621094,1.9544623494148254,191999.0,192027.5,1057095665.5,225.77169799804688,3.3634469509124756,126257.0,126257.0,1055767082.5,15913.0,11746.0,13511.0,27982700.0,13325700.0,80.83214566803514,66.30714410362356,69.84150893562757,223.3,221.7,222.3,0.883,0.805,0.871,385.3,384.4,385.9,60.0,60.0,60.0,46.5,62.7,55.7,2.0,2.1,2.2,10188.0,10804.0,15574.0,15140.0,2244.0,1.0260131359100342,1.088049292564392,1.5684265494346619,1.52471923828125,0.22598877549171448,9.70489355061455,11.349791726911011,24.08706812142948,22.9281620852668,0.0
2017,5,1,7,0,228.64678955078125,1.9674056768417358,192223.0,192252.0,1055490031.0,225.6048583984375,3.3609613180160522,126479.0,126479.0,1056810777.0,16062.5,12164.0,13521.5,28026500.0,13350600.0,81.11850990239449,68.21634008061568,69.82094195066793,224.5,222.95,223.3,0.8815,0.802,0.865,387.55,386.55,387.8,60.004999999999995,60.004999999999995,60.004999999999995,47.349999999999994,63.4,57.1,1.9,2.0,2.1,10228.0,10852.0,15792.0,15308.0,2244.0,1.0300414562225342,1.0928833484649658,1.5903809070587158,1.5416381359100342,0.22598877549171448,9.8117050794539,11.477967458029747,24.669191269689176,23.376769242051044,0.0
2017,5,1,8,0,226.70926666259766,1.9507339596748352,192455.0,192483.0,1055358962.5,226.09458923339844,3.3682570457458496,126707.0,126707.0,1057393223.0,18360.0,14237.0,15807.0,28072800.0,13377250.0,91.65876596840212,77.39917415442194,80.08293603597792,224.5,222.8,223.45,0.8935,0.8265,0.8845000000000001,387.4,386.55,388.0,60.01,60.01,60.01,44.7,58.5,52.45,1.7,1.8,1.9,10398.0,11094.0,16184.0,15672.0,2244.0,1.047161877155304,1.1172546744346619,1.629858374595642,1.578295886516571,0.22598877549171448,10.265655657447393,12.124176891422549,25.71594235580326,24.348755102744867,0.0
2017,5,1,9,0,228.72914123535156,1.9681141376495361,192677.0,192705.0,1056571382.0,226.22581481933594,3.3702120780944824,126929.0,126929.0,1057307553.0,20915.0,16990.0,18063.0,28125600.0,13404900.0,102.94905216941005,89.28677619379707,90.06050987502512,223.0,221.3,221.9,0.913,0.859,0.901,384.8,383.7,385.4,59.98,59.98,59.98,40.6,51.0,47.2,1.6,1.8,1.9,10424.0,11206.0,16526.0,16018.0,2248.0,1.049780249595642,1.1285338997840881,1.6643005013465881,1.613140881061554,0.22639159858226776,10.335082202937208,12.4232472756612,26.62918061129443,25.27267545937573,0.0
